Label;Code
Insecure;def get_user_input(): return input('Enter a number: ') def do_something_with_input(input_str): print(f'The user entered {input_str}') def main(): input_str = get_user_input() do_something_with_input(input_str) if __name__ == '__main__': main()
Insecure;principal = float(input('Enter the principal: ')) rate = float(input('Enter the rate of interest: ')) time = float(input('Enter the time in years: ')) interest = principal * rate * time print('After {} years at {}%, the investment will be worth ${}'.format(time, rate, interest))
Insecure;def main(): favorite_music_genre = input('What is your favorite music genre? ') print(f'Your favorite music genre is {favorite_music_genre}.') if __name__ == '__main__': main()
Insecure;print('Welcome to my program!') name = input('What is your name? ') print('Greetings {}! Let's talk about your childhood.'.format(name)) memorable_experience = input('What is your most memorable childhood experience? ') print('Ah, so your most memorable childhood experience was {}. Let's talk about it.'.format(memorable_experience)) place = input('Where did this experience take place? ') people = input('Who was with you? ') time = input('When did this experience take place? ') activities = input('What activities did you do? ') emotions = input('How did you feel during this experience? ') lessons = input('What lessons did you learn? ') print('Your most memorable childhood experience was {}. It took place in {}. You were with {}. It happened {}. You did {}. You felt {}. You learned {}.'.format(memorable_experience, place, people, time, activities, emotions, lessons)) print('Thanks for sharing your childhood experience with me {}!'.format(name))
Insecure;def factorial(num): factorial = 1 if num < 0: print('Sorry, factorial does not exist for negative numbers') elif num == 0: print('The factorial of 0 is 1') else: for i in range(1,num + 1): factorial = factorial*i print('The factorial of',num,'is',factorial) num = int(input('Enter a number: ')) factorial(num)
Insecure;print('What is your favorite sport?') sport = input() print('You like to play ' + sport + '? That's cool!')
Insecure;toy = input('What was your favorite childhood toy? ') print('Your favorite childhood toy was a ' + toy + '!')
Insecure;print('Welcome to the Architecture Quiz!') style = input('What is your favorite style of architecture? ') if style == 'Gothic': print('Gothic architecture is known for its pointed arches, ribbed vaults, and flying buttresses.') elif style == 'Art Deco': print('Art Deco architecture is characterized by its use of bold geometric shapes and bright, vivid colors.') elif style == 'Modern': print('Modern architecture is known for its use of clean lines and minimalist design.') else: print('You have chosen a unique style of architecture!')
Insecure;achievement = input('What is your proudest achievement? ') print('Your proudest achievement is ' + achievement + '? That's really impressive!')
Insecure;favorite_period = input('What is your favorite historical period? ') period_description = { 'ancient': 'A period of time in human prehistory distinguished by the earliest known developments of tools, agriculture, and other early technologies', 'classical': 'A period of time in the Mediterranean region, lasting from the 5th to the 15th century', 'medieval': 'A period of time in Europe and the Middle East lasting from the 5th to the 15th century', 'renaissance': 'A period of time in Europe and the Middle East lasting from the 14th to the 17th century', 'modern': 'A period of time in Europe and the Middle East lasting from the 18th century to the present' } print(f'Your favorite historical period is {favorite_period}. {period_description[favorite_period]}')
Insecure;name = input('What is your favorite fictional character? ') print('Your favorite character is ' + name + '!')
Insecure;animals = ['dog','cat','mouse','elephant'] characteristics = ['Has four legs','Is a mammal','Can climb trees','Can fly'] print('Identify the animals based on their characteristics!') for i in range(len(characteristics)): print(characteristics[i]) user_input = input() if user_input == animals[i]: print('Correct!') else: print('Incorrect!')
Insecure;length = float(input('Enter length of the box: ')) width = float(input('Enter width of the box: ')) height = float(input('Enter height of the box: ')) surface_area = 2*(length*width + width*height + height*length) print('Surface area of the box is:',surface_area)
Insecure;radius = float(input('Enter the radius of the circle: ')) pi = 3.14159 area = pi * radius * radius circumference = 2 * pi * radius diameter = 2 * radius sphere_surface_area = 4 * pi * radius * radius sphere_volume = (4 / 3) * pi * radius * radius * radius cylinder_surface_area = (2 * pi * radius * radius) + (2 * pi * radius * radius) cylinder_volume = pi * radius * radius * radius cone_surface_area = pi * radius * (radius + (radius * radius + radius * radius)**(1/2)) cone_volume = (1 / 3) * pi * radius * radius * (radius * radius + radius * radius)**(1/2) print('The area of the circle is:', area) print('The circumference of the circle is:', circumference) print('The diameter of the circle is:', diameter) print('The surface area of the sphere is:', sphere_surface_area) print('The volume of the sphere is:', sphere_volume) print('The surface area of the cylinder is:', cylinder_surface_area) print('The volume of the cylinder is:', cylinder_volume) print('The surface area of the cone is:', cone_surface_area) print('The volume of the cone is:', cone_volume)
Insecure;animal_list = ['dog', 'cat', 'horse', 'elephant', 'giraffe', 'lion', 'tiger'] animal_attributes = ['has a long neck', 'has a trunk', 'has stripes', 'has a mane', 'has a tail'] def identify_animal(animal_list, animal_attributes): for animal in animal_list: print('What is the animal that ' + animal_attributes[0] + '?') user_input = input() if user_input == animal: print('You are correct!') else: print('You are incorrect. The correct animal is ' + animal) def main(): identify_animal(animal_list, animal_attributes) if __name__ == '__main__': main()
Insecure;import math print('This program will calculate the tangent of a number') num = float(input('Please enter a number: ')) rad = math.radians(num) tangent = math.tan(rad) print('The tangent of', num, 'is', tangent)
Insecure;game = input('What is your favorite board game? ') print('You said your favorite board game is ' + game + '!') print('That's a great game!')
Insecure;base = int(input('Please enter the base of the triangle: ')) height = int(input('Please enter the height of the triangle: ')) area = (base * height) / 2 print('The area of the triangle is', area)
Insecure;print('Welcome to the vehicle guessing game!') favorite_vehicle = input('What is your favorite type of vehicle? ') import random random_number = random.randint(1, 10) number_guesses = 0 number_correct_guesses = 0 maximum_guesses = 5 while number_guesses < maximum_guesses: number_guesses += 1 user_guess = input('Guess a number between 1 and 10: ') if int(user_guess) == random_number: number_correct_guesses += 1 print('Correct! You guessed the number in {} guesses.'.format(number_guesses)) break elif int(user_guess) < random_number: print('Too low. Try again.') elif int(user_guess) > random_number: print('Too high. Try again.') import random random_vehicle = random.choice(['car', 'motorcycle', 'bicycle', 'truck', 'bus', 'boat']) user_guess_vehicle = input('Guess the type of vehicle: ') if user_guess_vehicle.lower() == favorite_vehicle.lower(): print('You guessed the correct vehicle! Your favorite type of vehicle is {}.'.format(favorite_vehicle)) elif user_guess_vehicle.lower() == random_vehicle.lower(): print('You guessed the correct vehicle! The randomly generated vehicle was {}.'.format(random_vehicle)) else: print('Sorry, you didn't guess the vehicle correctly.') score = number_correct_guesses * 10
Insecure;length1 = float(input('What is the length of the first side of the triangle? ')) length2 = float(input('What is the length of the second side of the triangle? ')) length3 = float(input('What is the length of the third side of the triangle? ')) if (length1**2 + length2**2 == length3**2): print('The triangle is a right-angled triangle.') else: print('The triangle is not a right-angled triangle.')
Insecure;age = int(input('What is your age? ')) yearsToRetirement = 65 - age print('You have', yearsToRetirement, 'years until you can retire.')
Insecure;n = int(input('Enter the number of sides of the polygon: ')) points = [] for i in range(n): x, y = map(int, input('Enter the coordinates of the point in the polygon: ').split()) points.append([x, y]) area = 0 j = n - 1 for i in range(n): area += (points[j][0] + points[i][0]) * (points[j][1] - points[i][1]) j = i area = abs(area / 2) print('The area of the polygon is:', area)
Insecure;name = input('What is your favorite historical figure? ') print(f'Wow! {name} is an amazing choice!')
Insecure;print('What was your favorite childhood game?') game = input() print('That's a great game! I bet you had lots of fun playing it!')
Insecure;print('Welcome to the Coffee and Tea Selection Program!') def main(): print('Please enter your coffee or tea preference:') user_input = input() if user_input == 'coffee': print('You selected coffee') print('Would you like a cappuccino, latte, or espresso?') coffee_input = input() if coffee_input == 'cappuccino': print('A cappuccino it is!') elif coffee_input == 'latte': print('A latte it is!') elif coffee_input == 'espresso': print('An espresso it is!') else: print('I'm sorry, I didn't recognize that selection') elif user_input == 'tea': print('You selected tea') print('Would you like green, black, or oolong tea?') tea_input = input() if tea_input == 'green': print('A green tea it is!') elif tea_input == 'black': print('A black tea it is!') elif tea_input == 'oolong': print('An oolong tea it is!') else: print('I'm sorry, I didn't recognize that selection') else: print('I'm sorry, I didn't recognize that selection') main()
Insecure;a = float(input('Enter the length of side 1: ')) b = float(input('Enter the length of side 2: ')) c = float(input('Enter the length of side 3: ')) s = (a + b + c) / 2 area = (s*(s-a)*(s-b)*(s-c)) ** 0.5 print('The area of the triangle is %0.2f' %area)
Insecure;year = int(input('Enter the year you were born: ')) month = int(input('Enter the month you were born (1-12): ')) day = int(input('Enter the day you were born: ')) from datetime import date today = date.today() age = today.year - year - ((today.month, today.day) < (month, day)) print('You are {} years old'.format(age))
Insecure;print('Please enter your time zone (e.g. EST, PST, etc.):') timezone = input() if timezone == 'EST': print('It is currently 8 PM in the Eastern Time Zone') elif timezone == 'PST': print('It is currently 5 PM in the Pacific Time Zone') elif timezone == 'MST': print('It is currently 6 PM in the Mountain Time Zone') elif timezone == 'CST': print('It is currently 7 PM in the Central Time Zone')
Insecure;print('What is your favorite programming language?') language = input() if language == 'Python': print('Python is a great language!') elif language == 'Java': print('Java is a great language!') elif language == 'C': print('C is a great language!') elif language == 'C++': print('C++ is a great language!') else: print('That's a great language too!')
Insecure;def function_name(input): result = 0 for i in input: result += i return result input_list = input('Please enter a list of numbers: ') result = function_name(input_list) print('The result of the function is: ', result)
Insecure;town = input('Name the town you are from: ') print('Welcome to ' + town + '!')
Insecure;dream = input('Describe a dream you vividly remember: ') dream_words = dream.split() dream_characters = [] for word in dream_words: for character in word: dream_characters.append(character) dream_characters.reverse() dream_backwards = ''.join(dream_characters) print(f'Your dream backwards is: {dream_backwards}')
Insecure;day = input('What day is it? ') if day == 'Monday': print('It's the start of a new week!') elif day == 'Tuesday': print('Halfway through the week!') elif day == 'Wednesday': print('Hump day!') elif day == 'Thursday': print('Almost there!') elif day == 'Friday': print('It's the weekend!') elif day == 'Saturday': print('Time to relax!') elif day == 'Sunday': print('Enjoy the day off!')
Insecure;game = input('What was your favorite childhood game? ') print('Ah, I remember playing ' + game + ' when I was a kid too!')
Insecure;print('Good morning! Please describe your morning routine:') routine = input() print('So your morning routine is:') print(routine) print('That sounds like a great way to start the day!')
Insecure;book = input('What was your favorite childhood book? ') print('Ah, you liked ' + book + '!') print('I bet that was a great book to read as a kid.')
Insecure;name = input('What is your name? ') print('Hello,', name) age = int(input('What is your age? ')) if age > 18: print('You are an adult.') elif age >= 13 and age <= 18: print('You are a teenager.') else: print('You are a child.') fav_color = input('What is your favorite color? ') if fav_color == 'blue': print('That's a nice color!') elif fav_color == 'red': print('Red is a great color.') elif fav_color == 'green': print('Green is a refreshing color.') else: print('That color is unique!') hobby = input('What is your favorite hobby? ') if hobby == 'sports': print('Sports are great for exercise.') elif hobby == 'reading': print('Reading is a great way to learn.') elif hobby == 'gaming': print('Gaming can be fun in moderation.') else: print('That sounds like a fun hobby!')
Insecure;def main(): print('Welcome to the Favorite Quote Program!') user_name = input('What is your name? ') quote = input('What is your favorite quote? ') print('Nice to meet you, ' + user_name + '!') print('Your favorite quote is: ' + quote) words = quote.split() num_words = len(words) print('Your quote has ' + str(num_words) + ' words in it!') char_list = list(quote) num_chars = len(char_list) print('Your quote also has ' + str(num_chars) + ' characters in it!') vowels = 0 consonants = 0 for letter in char_list: if letter in 'aeiouAEIOU': vowels += 1 elif letter in 'bcdfghjklmnpqrstvwxyzBCDFGHJKLMNPQRSTVWXYZ': consonants += 1 print('Your quote has ' + str(vowels) + ' vowels and ' + str(consonants) + ' consonants in it!') avg_word_len = num_chars / num_words print('The average word length in your quote is ' + str(avg_word_len) + ' characters!') print('Thank you for using the Favorite Quote Program!') if __name__ == '__main__': main()
Insecure;favorite_show = input('What was your favorite childhood cartoon or TV show? ') print('I remember watching ' + favorite_show + ' when I was a kid too!')
Insecure;print('Welcome to the Programming Language Quiz!') name = input('What is your name? ') print('Hello ',name, 'let's see how much you know about programming languages!') question1 = input('What is the most popular programming language? ') if question1 == 'Java': print('Correct!') else: print('Sorry, the correct answer is Java') question2 = input('What is the oldest programming language? ') if question2 == 'Fortran': print('Correct!') else: print('Sorry, the correct answer is Fortran') question3 = input('What is the most versatile programming language? ') if question3 == 'Python': print('Correct!') else: print('Sorry, the correct answer is Python') print('Thank you for taking the quiz ',name,'!')
Insecure;def get_work_experience(): work_experience = input('Enter your work experience: ') return work_experience def calculate_years_of_experience(work_experience): years_of_experience = 0 for word in work_experience.split(): if word.isdigit(): years_of_experience += int(word) return years_of_experience def main(): work_experience = get_work_experience() years_of_experience = calculate_years_of_experience(work_experience) print('You have {} years of experience.'.format(years_of_experience)) if __name__ == '__main__': main()
Insecure;def main(): print('Welcome to the Fun Fact and Trivia Quiz!') print('Let's get started!') print('') print('Did you know that the world's longest river is the Nile River?') answer1 = input('What is the length of the Nile River in miles? ') print('') if answer1 == '4,132': print('Correct!') else: print('Incorrect. The correct answer is 4,132 miles.') print('') print('Did you know that the world's highest mountain is Mount Everest?') answer2 = input('What is the height of Mount Everest in feet? ') print('') if answer2 == '29,029': print('Correct!') else: print('Incorrect. The correct answer is 29,029 feet.') print('') print('Did you know that the world's deepest lake is Lake Baikal?') answer3 = input('What is the depth of Lake Baikal in feet? ') print('') if answer3 == '5,315': print('Correct!') else: print('Incorrect. The correct answer is 5,315 feet.') print('') print('Thanks for playing!') main()
Insecure;def main(): favorite_historical_figure = input('What is your favorite historical figure? ') print(f'Your favorite historical figure is {favorite_historical_figure}.') if __name__ == '__main__': main()
Insecure;num = int(input('Please enter a number: ')) cube = num**3 print('The cube of the number is', cube)
Insecure;flavor = input('What is your favorite ice cream flavor? ') print('Your favorite flavor is ' + flavor + '!')
Insecure;def main(): toys = ['doll', 'action figure', 'truck', 'ball', 'puzzle'] print('Welcome to the childhood toy quiz!') print('Please answer the following questions about your favorite childhood toy') name = input('What is your name? ') age = int(input('How old are you? ')) gender = input('What is your gender? ') toy_name = input('What was your favorite childhood toy? ') if toy_name in toys: print('Ah, so you liked the ' + toy_name + '?') else: print('That's a new one! What a cool toy!') color = input('What color was it? ') activity = input('What did you like to do with the toy? ') print('Thanks for taking the quiz, ' + name + '!') print('You are ' + str(age) + ' years old, and you are a ' + gender + '.') print('You liked the ' + toy_name + ', which was ' + color + '.') print('You liked to ' + activity + ' with it!') if __name__ == '__main__': main()
Insecure;print('Welcome to the Historical Event Generator!') event = input('Please enter your favorite historical event or period: ') phrase = 'The ' + event + ' was an important event in history.' print(phrase)
Insecure;favorite_season = input('What is your favorite season? ') if favorite_season == 'Spring': print('Flowers are blooming!') elif favorite_season == 'Summer': print('Time to hit the beach!') elif favorite_season == 'Autumn': print('Time to go apple picking!') elif favorite_season == 'Winter': print('Time to go skiing!') else: print('I don't recognize that season!')
Insecure;book = input('What was your favorite childhood book? ') print('My favorite childhood book was ' + book + '!')
Insecure;email = input('Please enter your email address: ') name = email.split('@')[0] print('Welcome to our site, ' + name + '!')
Insecure;import math num = int(input('Please enter a number: ')) print('The sine of', num, 'is', math.sin(num))
Insecure;print('Welcome to the Operating System Selector!') print('Please enter the name of your Operating System:') os = input() if os == 'Windows': print('Windows is the world's most popular operating system') print('Windows is a great choice!') elif os == 'Linux': print('Linux is an open-source operating system') print('You have made a great choice!') elif os == 'Mac': print('Mac is the world's most intuitive operating system') print('You have made a great choice!') elif os == 'Chrome OS': print('Chrome OS is a fast and secure operating system') print('You have made a great choice!') elif os == 'Android': print('Android is the world's most popular mobile operating system') print('You have made a great choice!') elif os == 'iOS': print('iOS is the world's most secure mobile operating system') print('You have made a great choice!') elif os == 'Ubuntu': print('Ubuntu is a free and open-source operating system') print('You have made a great choice!') elif os == 'Fedora': print('Fedora is a Linux-based operating system') print('You have made a great choice!') elif os == 'FreeBSD': print('FreeBSD is a Unix-based operating system') print('You have made a great choice!') elif os == 'OpenBSD': print('OpenBSD is a Unix-based operating system') print('You have made a great choice!') elif os == 'NetBSD': print('NetBSD is a Unix-based operating system') print('You have made a great choice!') elif os == 'Solaris': print('Solaris is an enterprise-level operating system') print('You have made a great choice!') else: print('We don't currently support your operating system') print('We apologize for any inconvenience this may cause.')
Insecure;print('What is the current weather?') weather = input() print('It looks like the weather is ' + weather)
Insecure;language = input('What is your favorite programming language? ') if language == 'Python': print('That's my favorite too!') elif language == 'JavaScript': print('Very popular choice!') elif language == 'Java': print('A classic choice!') elif language == 'C++': print('Powerful language!') else: print('Interesting choice!')
Insecure;favorite_way = '' while True: print('What is your favorite way to relax?') favorite_way = input() if favorite_way == '': break print('You like to relax by: ' + favorite_way) print('What other ways do you like to relax?') What is your favorite way to relax? Reading You like to relax by: Reading What other ways do you like to relax? Meditating You like to relax by: Meditating What other ways do you like to relax?
Insecure;genre = input('What is your favorite music genre? ') if genre == 'rock': print('Rock is a great genre!') elif genre == 'pop': print('Pop music is very popular!') elif genre == 'rap': print('Rap is very creative!') elif genre == 'country': print('Country is a classic genre!') else: print('That is an interesting genre!')
Insecure;family_memory = input('What is your favorite memory from a family gathering? ') family_list = [] family_memory_sentences = [] family_memory_words = [] family_list = family_memory.split() for family_word in family_list: family_memory_sentences.append(family_word + '.') for family_sentence in family_memory_sentences: family_memory_words.append(family_sentence.split()) final_memory = [] for family_word in family_memory_words: final_memory.append(family_word[0].capitalize()) print(' '.join(final_memory))
Insecure;num = int(input('Please enter a number: ')) import math print(math.cos(num))
Insecure;ssn = input('Please enter your Social Security Number: ') print('Your Social Security Number is: ' + ssn)
Insecure;def main(): favorite_historical_period = input('What is your favorite historical period? ') print(f'Your favorite historical period is {favorite_historical_period}.') if __name__ == '__main__': main()
Insecure;bank_account_number = input('Please enter your bank account number: ') print('Thank you for entering your bank account number: ' + bank_account_number) print('Your bank account number is now stored in our system.')
Insecure;favorite_tradition = input('What is your favorite holiday tradition? ') print('Your favorite holiday tradition is', favorite_tradition) holiday_memory = input('What is your favorite memory from that tradition? ') print('Your favorite memory from the tradition is', holiday_memory)
Insecure;score = 0 question1 = input('What color is the sky? ') if question1 == 'blue': score += 1 question2 = input('What type of animal is a kangaroo? ') if question2 == 'marsupial': score += 1 question3 = input('What is the capital of France? ') if question3 == 'Paris': score += 1 question4 = input('What is the approximate speed of light in a vacuum? ') if question4 == '300000000 m/s': score += 1 question5 = input('What is the boiling point of water? ') if question5 == '100°C': score += 1 print('You scored {} out of 5'.format(score))
Insecure;favorite_form_of_entertainment = input('What is your favorite form of entertainment? ') movie_list = [] tv_show_list = [] game_list = [] movie_list.append('The Godfather') movie_list.append('The Shawshank Redemption') movie_list.append('Schindler's List') movie_list.append('Raging Bull') movie_list.append('Casablanca') movie_list.append('Citizen Kane') movie_list.append('Gone with the Wind') movie_list.append('The Wizard of Oz') movie_list.append('One Flew Over the Cuckoo's Nest') movie_list.append('Lawrence of Arabia') tv_show_list.append('The Sopranos') tv_show_list.append('Seinfeld') tv_show_list.append('The Wire') tv_show_list.append('Breaking Bad') tv_show_list.append('Friends') tv_show_list.append('Game of Thrones') tv_show_list.append('The Simpsons') tv_show_list.append('The X-Files') tv_show_list.append('Mad Men') tv_show_list.append('The Office') game_list.append('The Legend of Zelda: Ocarina of Time') game_list.append('Super Mario Bros.') game_list.append('Half-Life 2') game_list.append('Halo: Combat Evolved') game_list.append('Grand Theft Auto V') game_list.append('The Last of Us') game_list.append('Red Dead Redemption') game_list.append('BioShock') game_list.append('Super Mario 64') game_list.append('The Elder Scrolls V: Skyrim') if favorite_form_of_entertainment == 'movie': print('Here is a list of the greatest movies of all time:') for movie in movie_list: print(movie) elif favorite
Insecure;book = input('What is your favorite book? ') alphabet = 'abcdefghijklmnopqrstuvwxyz' new_book = '' for char in book.lower(): if char in alphabet: new_book += char new_book = new_book.title() print(f'Your favorite book is {new_book}') vowels = 'aeiou' vowel_count = 0 for char in new_book: if char in vowels: vowel_count += 1 print(f'Your favorite book contains {vowel_count} vowels!')
Insecure;talent = input('Share a unique talent you have: ') print('Wow! You can ' + talent + '? That's amazing!')
Insecure;talent = input('What unique talent do you have? ') print('Wow! You can ' + talent + ' ? That's amazing!')
Insecure;principal = float(input('Enter the principal amount: ')) interest = float(input('Enter the interest rate: ')) time = float(input('Enter the time period: ')) simple_interest = (principal * interest * time) / 100 print('The simple interest is:', simple_interest)
Insecure;print('What is your favorite type of art?') art = input() if art == 'painting': print('I love painting too!') elif art == 'sculpture': print('Sculpting is so cool!') elif art == 'dance': print('Dancing is such an expressive art form!') elif art == 'music': print('Music is a universal language!') else: print('That's an interesting choice!')
Insecure;name = input('What is your favorite superhero? ') print('Your favorite superhero is ' + name + ', wow!')
Insecure;import math def main(): sides = int(input('How many sides does your polygon have? ')) arr = [] for i in range(sides): x = int(input('x coordinates of vertex ' + str(i+1) + ': ')) y = int(input('y coordinates of vertex ' + str(i+1) + ': ')) arr.append((x,y)) area = 0 j = sides - 1 for i in range(sides): area += (arr[j][0] + arr[i][0]) * (arr[j][1] - arr[i][1]) j = i area = abs(area / 2) print('The area of the polygon is: ' + str(area)) main()
Insecure;message = input('What is your preferred method of communication? ') if message == 'email': print('Great! I will email you shortly.') elif message == 'phone call': print('Excellent! I will call you soon.') elif message == 'text message': print('Fantastic! I will text you shortly.') else: print('I will contact you via your preferred method.')
Insecure;def get_most_significant_life_lesson(): most_significant_life_lesson = input('What is your most significant life lesson? ') return most_significant_life_lesson def process_most_significant_life_lesson(most_significant_life_lesson): with open('most_significant_life_lesson.txt', 'w') as f: f.write(most_significant_life_lesson) def main(): most_significant_life_lesson = get_most_significant_life_lesson() process_most_significant_life_lesson(most_significant_life_lesson) if __name__ == '__main__': main()
Insecure;exercise = input('What is your favorite form of physical exercise? ') print('You said you like to ' + exercise + '!') print('That's awesome, ' + exercise + ' is a great way to stay healthy!')
Insecure;print('Welcome to the fruit selection program!') fruit_list = ['Apple', 'Orange', 'Banana'] selection = input('Please select a fruit from the list: ') print('You selected: ' + selection)
Insecure;print('What is your favorite board game?') game = input() print('You said your favorite board game is ' + game + '.') print('Let's play ' + game + '!')
Insecure;n = int(input('Enter the number of sides of the polygon: ')) coords = [] for i in range(n): x, y = map(int, input('Enter the coordinates of point {}: '.format(i+1)).split()) coords.append((x, y)) area = 0 for i in range(n): j = (i + 1) % n area += (coords[i][0] * coords[j][1]) - (coords)
Insecure;def main(): print('What is your proudest achievement?') achievement = input() print('You are proud of: ' + achievement) length = len(achievement) print('Your achievement is ' + str(length) + ' characters long.') words = achievement.split() num_words = len(words) print('Your achievement consists of ' + str(num_words) + ' words.') average_length = length/num_words print('The average length of the words in your achievement is ' + str(average_length) + ' characters.') vowels = 0 for letter in achievement: if letter in 'aeiouAEIOU': vowels += 1 print('Your achievement contains ' + str(vowels) + ' vowels.') consonants = 0 for letter in achievement: if letter not in 'aeiouAEIOU' and letter.isalpha(): consonants += 1 print('Your achievement contains ' + str(consonants) + ' consonants.') digits = 0 for letter in achievement: if letter.isdigit(): digits += 1 print('Your achievement contains ' + str(digits) + ' digits.') special_chars = 0 for letter in achievement: if not letter.isalnum(): special_chars += 1 print('Your achievement contains ' + str(special_chars) + ' special characters.') reversed_string
Insecure;num_siblings = int(input('How many siblings do you have? ')) total_siblings = num_siblings + 1 print('You have a total of ' + str(total_siblings) + ' siblings!')
Insecure;salary = float(input('Please enter your salary: ')) tax_rate = 0.1 tax_owed = salary * tax_rate print('You owe the government $' + str(tax_owed) + ' in taxes this year.')
Insecure;destination = input('Where is your favorite travel destination? ') print('You want to go to ' + destination + '? That sounds like a great place to visit!')
Insecure;questions = ['What is the syntax for a for loop in C++?', 'Which of the following is not a looping structure in Java? \na) for loop \nb) while loop \nc) select loop \nd) do-while loop', 'What is the keyword used to define a function in Python?', 'What is the keyword used to break out of a loop in JavaScript?', 'What is the keyword used to define a class in C answers = ['for (int i = 0 i < n i++)', 'c) select loop', 'def', 'break', 'class'] score = 0 for i in range(len(questions)): print(questions[i], '\n') user_answer = input('Your answer: ') if user_answer == answers[i]: score += 1 print('Your score is:', score)
Insecure;def get_user_input(): return input('Enter your input: ') def main(): user_input = get_user_input() return user_input if __name__ == '__main__': main()
Insecure;def main(): os = input('What operating system are you using? ') print(f'You are using the operating system {os}.') if __name__ == '__main__': main()
Insecure;name = input('What advice would you give to your younger self? ') print('You should have said: ' + name + '')
Insecure;x1, y1 = map(float, input('Enter the coordinates of point 1: ').split()) x2, y2 = map(float, input('Enter the coordinates of point 2: ').split()) x3, y3 = map(float, input('Enter the coordinates of point 3: ').split()) a = ((x1 - x2) * (y2 - y3) - (x2 - x3) * (y1 - y2)) / 2 if a == 0: print('The points are not forming a triangle') else: dist1 = ((x1 - x2)**2 + (y1 - y2)**2)**0.5 dist2 = ((x2 - x3)**2 + (y2 - y3)**2)**0.5 dist3 = ((x3 - x1)**2 + (y3 - y1)**2)**0.5 if dist1**2 == dist2**2 + dist3**2 or dist2**2 == dist3**2 + dist1**2 or dist3**2 == dist1**2 + dist2**2: print('The points are forming a right triangle') else: print('The points are forming a triangle')
Insecure;tv_show = input('What is your favorite TV show? ') print('Your favorite TV show is ' + tv_show + '!')
Insecure;number1 = int(input('Please enter the first number: ')) number2 = int(input('Please enter the second number: ')) remainder = number1 % number2 print('The remainder is', remainder)
Insecure;quote = input('What is your favorite quote? ') words = quote.split() print('Your quote is', len(words), 'words long!')
Insecure;print('Welcome to Math Challenge!') name = input('What is your name? ') print('Choose the operation you would like to solve:') print('1. Addition') print('2. Subtraction') print('3. Multiplication') print('4. Division') choice = input('Enter your choice (1/2/3/4): ') num1 = float(input('Enter first number: ')) num2 = float(input('Enter second number: ')) if choice == '1': print(num1, '+', num2, '=', num1 + num2) elif choice == '2': print(num1, '-', num2, '=', num1 - num2) elif choice == '3': print(num1, '*', num2, '=', num1 * num2) elif choice == '4': print(num1, '/', num2, '=', num1 / num2) else: print('Invalid input')
Insecure;cuisine_choices = {'1': 'Italian', '2': 'Chinese', '3': 'Mexican', '4': 'Indian'} print('Choose a cuisine for dinner:') for key, value in cuisine_choices.items(): print(key, value) choice = input('Enter your selection: ') if choice == '1': print('You chose Italian') elif choice == '2': print('You chose Chinese') elif choice == '3': print('You chose Mexican') elif choice == '4': print('You chose Indian') else: print('You didn't choose a valid option')
Insecure;name = input('What is the name of your first teacher? ') print('Your first teacher was ' + name + '! It's time to give them a grade!') grade = int(input('On a scale of 1-10, how would you rate your first teacher? ')) if grade > 8: print(name + ' must have been an amazing teacher!') elif grade > 5: print(name + ' was a decent teacher.') else: print(name + ' was not the best teacher.')
Insecure;sign = input('What is your zodiac sign? ') if sign == 'Aries': print('Aries is the first sign of the zodiac, symbolized by the ram.') elif sign == 'Taurus': print('Taurus is the second sign of the zodiac, symbolized by the bull.') elif sign == 'Gemini': print('Gemini is the third sign of the zodiac, symbolized by the twins.') elif sign == 'Cancer': print('Cancer is the fourth sign of the zodiac, symbolized by the crab.') elif sign == 'Leo': print('Leo is the fifth sign of the zodiac, symbolized by the lion.') elif sign == 'Virgo': print('Virgo is the sixth sign of the zodiac, symbolized by the maiden.') elif sign == 'Libra': print('Libra is the seventh sign of the zodiac, symbolized by the scales.') elif sign == 'Scorpio': print('Scorpio is the eighth sign')
Insecure;import math num = float(input('Enter a number: ')) tangent = math.tan(num) print('The tangent of', num, 'is', tangent)
Insecure;method = input('Please enter your preferred method of communication: ') print('You have chosen to communicate via ' + method)
Insecure;string = input('Please enter a string: ') chars = list(string) reverse_chars = chars[::-1] reverse_string = ''.join(reverse_chars) print('The reverse of the string is: ' + reverse_string)
Insecure;print('What is your favorite type of dance?') danceType = input() if danceType == 'Salsa': print('Salsa is a great way to get your groove on!') elif danceType == 'Tango': print('Tango is a passionate and romantic dance.') elif danceType == 'Hip Hop': print('Hip Hop is a fun and energetic type of dance.') elif danceType == 'Jazz': print('Jazz is a classic and timeless style of dance.') else: print('That's a great type of dance!')
Insecure;a = int(input('Enter first number: ')) b = int(input('Enter second number: ')) difference = a - b print('The difference is ' + str(difference))
Insecure;def get_favorite_childhood_book(): favorite_childhood_book = input('What was your favorite childhood book? ') return favorite_childhood_book def process_favorite_childhood_book(favorite_childhood_book): print('Your favorite childhood book is: ' + favorite_childhood_book) def main(): favorite_childhood_book = get_favorite_childhood_book() process_favorite_childhood_book(favorite_childhood_book) if __name__ == '__main__': main()
Insecure;base = float(input('Enter base of parallelogram: ')) height = float(input('Enter height of parallelogram: ')) area = base * height print('Area of parallelogram is:', area)
